NGC,Name,Type,Constellation,Magnitude,RA,Dec,Size
I3808,,Gx,CVn,15.0,12.816666666666666,40.6,0.6
4700,,Gx,Vir,12.0,12.818333333333333,-11.416666666666666,3.0
I3803,,,Vir,,12.818333333333333,10.633333333333333,
I3809,,,CVn,,12.818333333333333,36.483333333333334,
I3810,,,CVn,,12.818333333333333,40.65,
4701,,Gx,Vir,12.4,12.82,3.3833333333333333,3.0
4703,,Gx,Vir,15.0,12.821666666666667,-9.116666666666667,2.8
4705,,Gx,Vir,14.0,12.823333333333334,-5.2,3.0
I3811,,,Com,,12.823333333333334,21.466666666666665,
I3807,,,Vir,,12.825,-4.4,
I3814,,,Com,,12.825,20.05,
4710,,Gx,Com,11.0,12.826666666666666,15.166666666666666,5.1
4712,,Gx,Com,13.0,12.826666666666666,25.466666666666665,2.6
I3815,,,Com,,12.826666666666666,19.266666666666666,
I3816,,Gx,CVn,15.0,12.826666666666666,37.25,0.5
4708,,Gx,Vir,14.0,12.828333333333333,-11.1,1.6
I 824,,Gx,Vir,15.0,12.828333333333333,-4.566666666666666,0.5
I3817,,,Com,,12.828333333333333,22.833333333333332,
I3820,,,CVn,,12.828333333333333,37.11666666666667,
I3823,,,CVn,,12.828333333333333,40.88333333333333,
4715,,Gx,Com,15.0,12.83,27.816666666666666,2.0
I3818,,,Com,,12.83,21.75,
4706,,Gx,Cen,12.7,12.831666666666667,-41.28333333333333,2.2
I3812,,Gx,Vir,15.0,12.831666666666667,-6.7,0.8
4713,,Gx,Vir,11.8,12.833333333333334,5.316666666666666,2.8
I3813,,Gx,Hya,,12.833333333333334,-25.916666666666668,1.5
I3821,,,Com,,12.833333333333334,20.966666666666665,
4709,,Gx,Cen,,12.835,-41.38333333333333,2.7
4719,,Gx,CVn,14.0,12.835,33.15,1.8
4732,,Gx,UMa,15.0,12.835,52.86666666666667,
4750,,Gx,Dra,12.0,12.835,72.86666666666666,2.3
4721,,Gx,Com,15.0,12.836666666666666,27.333333333333332,
4714,,Gx,Crv,14.0,12.838333333333333,-13.3,
I 825,,,Vir,,12.838333333333333,-5.383333333333334,
I3819,,,Crv,,12.838333333333333,-14.383333333333333,
4725,,Gx,Com,9.2,12.84,25.5,11.0
I3822,,Gx,Crv,15.0,12.84,-14.316666666666666,1.1
I3828,,D*,CVn,,12.84,37.95,
4716,,Gx,Vir,15.0,12.841666666666667,-9.433333333333334,
4718,,Gx,Vir,15.0,12.841666666666667,-5.283333333333333,2.1
4728,,Gx,Com,,12.841666666666667,27.433333333333334,1.1
I3824,,,Crv,,12.841666666666667,-14.433333333333334,
4717,,Gx,Vir,15.0,12.843333333333334,-9.433333333333334,
I3825,,,Crv,,12.843333333333334,-14.5,
4720,,Gx,Vir,15.0,12.845,-4.116666666666666,
I3826,,Gx,Vir,15.0,12.845,-9.0,0.6
I3827,,Gx,Crv,14.0,12.846666666666666,-14.483333333333333,0.8
I3832,,,CVn,,12.846666666666666,39.81666666666667,
4724,,Gx,Crv,15.0,12.848333333333333,-14.333333333333334,1.5
4736,M  94,Gx,CVn,8.2,12.848333333333333,41.11666666666667,11.0
4737,,Gx,CVn,15.0,12.848333333333333,34.15,
4741,,Gx,CVn,14.0,12.848333333333333,47.666666666666664,
I3830,,,Com,,12.848333333333333,19.833333333333332,
I3835,,,CVn,,12.848333333333333,40.2,
4727,,Gx,Crv,13.0,12.85,-14.333333333333334,1.6
4731,,Gx,Vir,11.0,12.85,-6.4,6.5
4735,,Gx,Com,15.0,12.85,28.933333333333334,0.7
4723,,Gx,Crv,15.0,12.851666666666667,-13.25,
4733,,Gx,Vir,13.0,12.851666666666667,10.916666666666666,2.3
4738,,Gx,Com,15.0,12.851666666666667,28.8,2.3
I3836,,,CVn,,12.851666666666667,40.18333333333333,
4734,,Gx,Vir,14.0,12.853333333333333,4.866666666666667,1.2
4749,,Gx,Dra,14.0,12.853333333333333,71.63333333333334,1.9
I 830,,Gx,UMa,14.0,12.853333333333333,53.68333333333333,0.8
4745,,Gx,Com,,12.855,27.433333333333334,0.7
I 826,,Gx,Com,15.0,12.855,31.066666666666666,0.6
I3831,,Gx,Crv,14.0,12.855,-14.566666666666666,1.4
4722,,Gx,Crv,13.0,12.858333333333333,-13.316666666666666,
4726,,Gx,Crv,14.0,12.858333333333333,-14.216666666666667,
4740,,Gx,Crv,,12.858333333333333,-14.216666666666667,
I3833,,Gx,Crv,13.0,12.858333333333333,-13.316666666666666,1.8
I3834,,Gx,Crv,14.0,12.858333333333333,-14.216666666666667,0.7
I3837,,,Com,,12.858333333333333,19.716666666666665,
4739,,Gx,Vir,14.0,12.86,-8.416666666666666,1.7
I3842,,,CVn,,12.86,40.36666666666667,
I3843,,,CVn,,12.861666666666666,39.0,
4729,,Gx,Cen,,12.863333333333333,-41.13333333333333,1.3
4742,,Gx,Vir,11.1,12.863333333333333,-10.45,2.3
4747,,Gx,Com,12.4,12.863333333333333,25.783333333333335,3.6
I3839,,,Com,,12.863333333333333,20.416666666666668,
I3840,,,Com,,12.863333333333333,21.733333333333334,
I3841,,,Com,,12.863333333333333,22.35,
4746,,Gx,Vir,13.0,12.865,12.083333333333334,2.5
4730,,Gx,Cen,,12.866666666666667,-41.15,1.2
I 827,,Gx,Com,15.0,12.866666666666667,16.283333333333335,1.0
I3838,,,Crv,,12.866666666666667,-14.466666666666667,
I3844,,,CVn,,12.868333333333334,39.81666666666667,
4748,,Gx,Crv,,12.87,-13.4,
I3829,,Gx,Hya,,12.87,-29.833333333333332,2.3
I3845,,,CVn,,12.87,38.61666666666667,
4743,,Gx,Cen,,12.871666666666666,-41.4,
4752,,*,Com,,12.871666666666666,13.483333333333333,
4754,,Gx,Vir,10.6,12.871666666666666,11.316666666666666,4.7
I 828,,,Vir,,12.871666666666666,-8.133333333333333,
4744,,Gx,Cen,,12.873333333333333,-41.06666666666667,
4753,,Gx,Vir,9.9,12.873333333333333,-1.2,5.4
I 829,,Gx,Crv,15.0,12.873333333333333,-15.516666666666667,0.4
I3847,,,Com,,12.876666666666667,22.066666666666666,
I3849,,,CVn,,12.876666666666667,40.766666666666666,
4758,,Gx,Com,14.0,12.878333333333334,15.85,3.2
I 831,,Gx,Com,15.0,12.878333333333334,26.483333333333334,
I3846,,,Com,,12.878333333333334,13.65,
I3848,,,Com,,12.878333333333334,21.416666666666668,
I3850,,Gx,CVn,15.0,12.878333333333334,40.1,0.9
4757,,Gx,Vir,15.0,12.88,-10.316666666666666,1.8
4751,,Gx,Cen,,12.881666666666666,-42.666666666666664,
4756,,Gx,Crv,13.0,12.881666666666666,-15.416666666666666,2.0
4762,,Gx,Vir,10.2,12.881666666666666,11.233333333333333,8.7
4759,,Gx,Vir,15.0,12.885,-9.183333333333334,
4760,,Gx,Vir,13.0,12.885,-10.5,1.8
4761,,Gx,Vir,14.0,12.885,-9.183333333333334,
4766,,Gx,Vir,15.0,12.885,-10.383333333333333,1.6
I3851,,,Com,,12.885,21.916666666666668,
I3852,,Gx,CVn,16.0,12.885,35.78333333333333,1.4
4764,,Gx,Vir,16.0,12.886666666666667,-9.183333333333334,
4765,,Gx,Vir,13.0,12.886666666666667,4.466666666666667,1.4
4774,,Gx,CVn,14.4,12.886666666666667,36.81666666666667,0.6
I3853,,,CVn,,12.886666666666667,38.833333333333336,
I3854,,,CVn,,12.886666666666667,40.85,
4768,,*,Vir,,12.888333333333334,-9.533333333333333,
4769,,D*,Vir,,12.888333333333334,-9.533333333333333,
4763,,Gx,Crv,13.0,12.89,-17.0,1.7
4771,,Gx,Vir,13.0,12.89,1.2666666666666666,4.0
I3855,,,CVn,,12.89,36.78333333333333,
4770,,Gx,Vir,14.0,12.891666666666667,-9.516666666666667,
4772,,Gx,Vir,13.0,12.891666666666667,2.1666666666666665,3.3
4785,,Gx,Cen,,12.891666666666667,-48.766666666666666,
4755,Jewel Box,OC,Cru,4.2,12.893333333333333,-60.333333333333336,10.0
4755,kappa Cru cluster,OC,Cru,4.2,12.893333333333333,-60.333333333333336,10.0
4773,,Gx,Vir,15.0,12.893333333333333,-8.633333333333333,2.0
4775,,Gx,Vir,12.0,12.896666666666667,-6.616666666666667,2.2
4779,,Gx,Vir,13.0,12.896666666666667,9.733333333333333,2.3
I 832,,Gx,Com,,12.896666666666667,26.45,
I3856,,,Com,,12.896666666666667,20.1,
I3862,,Gx,CVn,16.0,12.896666666666667,36.1,1.0
4767,,Gx,Cen,13.0,12.898333333333333,-39.71666666666667,2.6
I3857,,,Com,,12.898333333333333,19.6,
I3858,,,Com,,12.898333333333333,20.783333333333335,
I3861,,,CVn,,12.898333333333333,38.28333333333333,
I3863,,,CVn,,12.898333333333333,38.483333333333334,
4777,,Gx,Vir,15.0,12.9,-8.783333333333333,2.3
4776,,-,Vir,,12.901666666666667,-9.216666666666667,
4778,,-,Vir,,12.901666666666667,-9.2,
4780,,Gx,Vir,14.0,12.901666666666667,-8.616666666666667,2.1
4787,,Gx,Com,15.0,12.901666666666667,27.066666666666666,
I3860,,,Com,,12.901666666666667,19.3,
4788,,Gx,Com,15.0,12.903333333333334,27.316666666666666,
I3864,,,Com,,12.903333333333334,18.95,
I3865,,,Com,,12.903333333333334,18.866666666666667,
4789,,Gx,Com,12.0,12.905,27.066666666666666,1.7
I3866,,OC,Com,,12.905,22.366666666666667,
I3867,,,Com,,12.905,18.933333333333334,
I3868,,,Com,,12.905,19.0,
4781,,Gx,Vir,12.0,12.906666666666666,-10.533333333333333,3.5
I3859,,OC,Vir,,12.906666666666666,-9.1,
I3869,,,Com,,12.906666666666666,18.966666666666665,
I3870,,,Com,,12.906666666666666,22.383333333333333,
I3871,,,Com,,12.906666666666666,18.933333333333334,
4786,,Gx,Vir,13.0,12.908333333333333,-6.866666666666667,2.0
I3872,,,Com,,12.908333333333333,18.966666666666665,
I3873,,,Com,,12.908333333333333,18.883333333333333,
I3878,,,CVn,,12.908333333333333,40.06666666666667,
I3879,,Gx,CVn,16.0,12.908333333333333,38.63333333333333,0.6
4782,,Gx,Crv,11.7,12.91,-12.566666666666666,1.5
4783,,Gx,Crv,11.8,12.91,-12.55,1.7
4784,,Gx,Vir,15.0,12.91,-10.616666666666667,1.8
4793,,Gx,Com,11.7,12.91,28.933333333333334,2.9
4800,,Gx,CVn,12.0,12.91,46.53333333333333,1.8
4801,,Gx,UMa,15.0,12.91,53.1,
I3874,,,Com,,12.91,18.95,
I3875,,,Com,,12.91,22.033333333333335,
I3885,,,CVn,,12.911666666666667,37.15,
I3887,,,CVn,,12.911666666666667,40.3,
I3888,,Gx,CVn,16.0,12.911666666666667,39.56666666666667,0.9
4791,,Gx,Vir,15.0,12.913333333333334,8.05,
4809,,Gx,Vir,14.0,12.913333333333334,2.65,1.9
4810,,Gx,Vir,15.0,12.913333333333334,2.6333333333333333,0.8
I3876,,,Com,,12.913333333333334,19.016666666666666,
I3877,,,Com,,12.913333333333334,19.3,
I3880,,,Com,,12.913333333333334,22.5,
I3881,,Gx,Com,13.0,12.913333333333334,19.183333333333334,3.9
I3890,,,CVn,,12.913333333333334,37.18333333333333,
4790,,Gx,Vir,13.0,12.915,-10.25,1.8
4797,,-,Com,,12.915,27.35,
I3882,,,Com,,12.915,22.566666666666666,
I3889,,,CVn,,12.915,36.016666666666666,
4795,,Gx,Vir,13.0,12.916666666666666,8.066666666666666,1.7
4798,,Gx,Com,13.1,12.916666666666666,27.416666666666668,1.3
I3884,,,Com,,12.916666666666666,19.683333333333334,
I3886,,,Com,,12.916666666666666,19.016666666666666,
I3891,,,CVn,,12.916666666666666,36.05,
4792,,Gx,Crv,,12.918333333333333,-12.5,1.1
4796,,Gx,Vir,13.0,12.918333333333333,8.066666666666666,
I3892,,,CVn,,12.918333333333333,39.21666666666667,
I3893,,,CVn,,12.918333333333333,38.56666666666667,
4794,,Gx,Crv,14.0,12.92,-12.616666666666667,2.3
I3895,,,CVn,,12.92,39.2,
4799,,Gx,Vir,14.0,12.921666666666667,2.9,
I3883,,,Vir,,12.921666666666667,-8.15,
I3897,,,CVn,,12.921666666666667,39.666666666666664,
4805,,Gx,Com,,12.923333333333334,27.95,
4814,,Gx,UMa,13.0,12.923333333333334,58.35,3.2
I3898,,,CVn,,12.923333333333334,37.583333333333336,
4807,,Gx,Com,14.0,12.925,27.516666666666666,1.2
I3894,,,Com,,12.925,19.066666666666666,
I3902,,,CVn,,12.926666666666666,36.0,
I3903,,,CVn,,12.926666666666666,40.4,
4803,,Gx,Vir,15.0,12.928333333333333,8.233333333333333,
I3899,,,Com,,12.928333333333333,20.633333333333333,
I3900,,Gx,Com,,12.928333333333333,27.25,0.7
4802,,Gx,Crv,12.0,12.93,-12.05,
4808,,Gx,Vir,12.0,12.93,4.3,2.7
I3906,,,CVn,,12.93,40.46666666666667,
4804,,-,Crv,,12.931666666666667,-13.033333333333333,
I3901,,*,Com,,12.931666666666667,21.933333333333334,
I3904,,Gx,CVn,15.0,12.931666666666667,36.3,0.5
I 836,,Gx,Dra,15.0,12.933333333333334,63.61666666666667,1.4
I3909,,,CVn,,12.933333333333334,40.38333333333333,
I3905,,,Com,,12.935,19.85,
I3910,,,CVn,,12.935,39.71666666666667,
I3912,,,CVn,,12.935,39.916666666666664,
4806,,Gx,Hya,14.0,12.936666666666667,-29.5,
4816,,Gx,Com,15.0,12.936666666666667,27.75,1.6
4817,,-,Com,,12.936666666666667,28.0,
I3911,,,CVn,,12.936666666666667,35.63333333333333,
I3907,,,Com,,12.938333333333333,18.783333333333335,
4834,,Gx,CVn,15.0,12.94,52.3,
I3914,,,CVn,,12.94,36.36666666666667,
4819,,Gx,Com,14.0,12.941666666666666,26.983333333333334,1.2
4821,,Gx,Com,15.0,12.941666666666666,26.95,0.7
I 834,,,Com,,12.941666666666666,26.333333333333332,
I3913,,Gx,Com,15.0,12.941666666666666,27.283333333333335,0.6
I3916,,Gx,CVn,16.0,12.941666666666666,38.61666666666667,1.1
4813,,Gx,Vir,15.0,12.943333333333333,-6.8,
4824,,Gx,Com,,12.943333333333333,27.516666666666666,
I3896,,Gx,Cen,13.0,12.943333333333333,-50.31666666666667,2.2
4826,Black-eye galaxy,Gx,Com,8.5,12.945,21.683333333333334,9.3
4826,M  64,Gx,Com,8.5,12.945,21.683333333333334,9.3
4827,,Gx,Com,13.0,12.945,27.183333333333334,1.7
4828,,Gx,Com,15.0,12.945,28.016666666666666,
I 833,,,Vir,,12.945,-6.733333333333333,
I3908,,,Vir,,12.945,-7.583333333333333,
I3915,,,Com,,12.945,20.116666666666667,
4818,,Gx,Vir,12.0,12.946666666666667,-8.516666666666667,4.5
I3919,,,CVn,,12.946666666666667,38.53333333333333,
I3920,,,CVn,,12.946666666666667,39.96666666666667,
4811,,Gx,Cen,,12.948333333333334,-41.8,
4812,,Gx,Cen,,12.948333333333334,-41.81666666666667,
4837,,Gx,CVn,14.0,12.948333333333334,48.3,1.4
I 835,,Gx,Com,,12.948333333333334,26.483333333333334,0.6
I3917,,Gx,Com,,12.948333333333334,22.366666666666667,
I3918,,,Com,,12.948333333333334,22.366666666666667,
4820,,Gx,Vir,15.0,12.95,-13.7,
4822,,Gx,Vir,14.0,12.95,-10.75,
I3921,,,CVn,,12.95,38.63333333333333,
I3922,,,CVn,,12.95,38.483333333333334,
I3923,,,CVn,,12.95,37.95,
4825,,Gx,Vir,12.1,12.953333333333333,-13.666666666666666,2.0
4857,,Gx,Dra,14.0,12.953333333333333,70.2,
4829,,Gx,Vir,,12.955,-13.733333333333333,
I3925,,,CVn,,12.955,36.416666666666664,
I3928,,,CVn,,12.955,40.43333333333333,
4823,,,Vir,,12.956666666666667,-13.733333333333333,
4830,,Gx,Vir,13.0,12.956666666666667,-19.7,
4839,,Gx,Com,14.0,12.956666666666667,27.5,4.2
I3924,,,Com,,12.956666666666667,18.783333333333335,
I3930,,,CVn,,12.956666666666667,38.766666666666666,
4836,,Gx,Vir,13.0,12.958333333333334,-12.75,
4840,,Gx,Com,15.0,12.958333333333334,27.616666666666667,0.6
4841,,Gx,Com,11.5,12.958333333333334,28.483333333333334,1.9
I 837,,Gx,Com,15.0,12.958333333333334,26.5,
I3926,,,Com,,12.958333333333334,22.816666666666666,
4831,,Gx,Hya,14.0,12.96,-27.3,
4842,,Gx,Com,15.0,12.96,27.483333333333334,0.6
I3929,,,Com,,12.961666666666666,20.4,
4832,,Gx,Cen,,12.963333333333333,-39.733333333333334,
4838,,Gx,Vir,13.0,12.965,-13.05,
4846,,Gx,CVn,14.0,12.965,36.36666666666667,
I3933,,,CVn,,12.965,36.65,
4815,,OC,Mus,8.6,12.966666666666667,-64.95,3.0
4843,,Gx,Vir,14.0,12.966666666666667,-3.6166666666666667,
4845,,Gx,Vir,12.0,12.966666666666667,1.5833333333333335,5.0
I3931,,,Com,,12.966666666666667,19.616666666666667,
4835,,Gx,Cen,12.0,12.968333333333334,-46.25,3.4
4844,,*,Vir,,12.968333333333334,-13.066666666666666,
4848,,Gx,Com,14.0,12.968333333333334,28.25,1.8
I3932,,,Com,,12.968333333333334,19.583333333333332,
4849,,Gx,Com,15.0,12.97,26.4,2.2
I 838,,Gx,Com,14.0,12.97,26.4,
I3927,,Gx,Hya,,12.97,-22.883333333333333,1.4
I3935,,,Com,,12.97,26.383333333333333,
I3941,,,CVn,,12.97,39.766666666666666,
4851,,Gx,Com,15.0,12.971666666666666,28.15,
I3934,,,Com,,12.971666666666666,18.833333333333332,
I3936,,,Com,,12.971666666666666,19.05,
I3940,,,CVn,,12.971666666666666,35.833333333333336,
I3942,,,CVn,,12.971666666666666,36.1,
4850,,Gx,Com,16.0,12.973333333333333,27.966666666666665,1.6
I 839,,Gx,Com,,12.973333333333333,28.15,
I3937,,,Com,,12.973333333333333,18.816666666666666,
I3938,,,Com,,12.973333333333333,18.75,
4847,,Gx,Vir,,12.975,-13.133333333333333,
I3939,,,Com,,12.975,18.75,
I3945,,,CVn,,12.975,39.93333333333333,
4853,,Gx,Com,13.1,12.976666666666667,27.6,1.2
I3943,,Gx,Com,,12.976666666666667,28.116666666666667,
I 840,,Gx,Vir,15.0,12.978333333333333,10.616666666666667,1.0
I3944,,,Com,,12.978333333333333,23.783333333333335,
4854,,Gx,Com,15.0,12.98,27.666666666666668,
I3946,,Gx,Com,13.9,12.98,27.816666666666666,1.0
I3947,,Gx,Com,,12.981666666666667,27.783333333333335,
I3949,,Gx,Com,,12.981666666666667,27.833333333333332,1.3
I3952,,,CVn,,12.981666666666667,38.86666666666667,
I3956,,,CVn,,12.981666666666667,37.4,
4858,,Gx,Com,16.0,12.983333333333333,28.116666666666667,0.4
4859,,Gx,Com,15.0,12.983333333333333,26.816666666666666,1.7
4861,,Gx,CVn,12.2,12.983333333333333,34.86666666666667,4.1
I3948,,,Com,,12.983333333333333,24.066666666666666,
4860,,Gx,Com,13.5,12.985,28.116666666666667,1.0
4868,,Gx,CVn,13.0,12.985,37.31666666666667,1.7
I3950,,,Com,,12.985,18.733333333333334,
I3955,,Gx,Com,,12.985,28.0,
I3957,,Gx,Com,16.0,12.985,27.766666666666666,
I3959,,Gx,Com,,12.985,27.783333333333335,0.6
I3960,,Gx,Com,,12.985,27.85,0.4
I3961,,Gx,CVn,13.0,12.985,34.86666666666667,4.2
4864,,Gx,Com,13.6,12.986666666666666,27.983333333333334,0.6
I3951,,,Com,,12.986666666666666,18.766666666666666,
I3953,,,Com,,12.986666666666666,23.083333333333332,
I3954,,,Com,,12.986666666666666,19.266666666666666,
I3958,,,Com,,12.986666666666666,24.033333333333335,
I3963,,Gx,Com,,12.986666666666666,27.783333333333335,0.7
I3964,,*,Com,,12.986666666666666,27.85,
I3967,,Gx,CVn,15.0,12.986666666666666,36.11666666666667,0.4
I3970,,,CVn,,12.986666666666666,40.4,
I3975,,Gx,CVn,15.0,12.986666666666666,38.88333333333333,0.5
4855,,Gx,Vir,14.0,12.988333333333333,-13.216666666666667,
4856,,Gx,Vir,10.4,12.988333333333333,-15.033333333333333,4.6
4865,,Gx,Com,13.3,12.988333333333333,28.083333333333332,1.4
4867,,Gx,Com,16.0,12.988333333333333,27.966666666666665,1.1
4870,,Gx,CVn,,12.988333333333333,37.0,
I3962,,,Com,,12.988333333333333,23.666666666666668,
I3966,,Gx,CVn,15.0,12.988333333333333,35.86666666666667,0.4
I3972,,,CVn,,12.988333333333333,37.28333333333333,
I3977,,,CVn,,12.988333333333333,36.8,
I3980,,,CVn,,12.988333333333333,39.15,
I3982,,,CVn,,12.988333333333333,40.083333333333336,
I3983,,,CVn,,12.988333333333333,39.25,
4862,,Gx,Vir,15.0,12.99,-14.116666666666667,
4869,,Gx,Com,13.5,12.99,27.916666666666668,1.1
I3965,,,Com,,12.99,18.85,
I3968,,Gx,Com,,12.99,27.966666666666665,
I3979,,,CVn,,12.99,36.333333333333336,
I3981,,,CVn,,12.99,37.233333333333334,
I3987,,,CVn,,12.99,38.733333333333334,
4866,,Gx,Vir,11.0,12.991666666666667,14.166666666666666,6.5
4871,,Gx,Com,15.0,12.991666666666667,27.95,0.5
I3969,,,Com,,12.991666666666667,19.65,
I3971,,,Com,,12.991666666666667,22.85,
I3973,,Gx,Com,,12.991666666666667,27.883333333333333,
I3976,,Gx,Com,,12.991666666666667,27.85,
I3988,,,CVn,,12.991666666666667,37.25,
I3989,,,CVn,,12.991666666666667,36.78333333333333,
I3992,,,CVn,,12.991666666666667,36.766666666666666,
I3993,,,CVn,,12.991666666666667,40.6,
I3996,,,CVn,,12.991666666666667,40.46666666666667,
4833,,Gb,Mus,7.4,12.993333333333334,-70.88333333333334,13.5
4863,,Gx,Vir,15.0,12.993333333333334,-14.016666666666667,
4872,,Gx,Com,13.7,12.993333333333334,27.95,1.0
4873,,Gx,Com,14.2,12.993333333333334,27.983333333333334,0.8
4874,,Gx,Com,11.9,12.993333333333334,27.966666666666665,2.7
4875,,Gx,Com,16.0,12.993333333333334,27.9,
I3978,,,Com,,12.993333333333334,19.633333333333333,
I3990,,Gx,Com,,12.993333333333334,28.9,1.3
I3991,,Gx,Com,15.0,12.993333333333334,28.933333333333334,
I3995,,,CVn,,12.993333333333334,38.88333333333333,
I3997,,,CVn,,12.993333333333334,36.7,
I4000,,,CVn,,12.993333333333334,39.583333333333336,
I4001,,,CVn,,12.993333333333334,38.86666666666667,
4876,,Gx,Com,15.0,12.995,27.916666666666668,0.4
I3984,,,Com,,12.995,19.633333333333333,
I3985,,,Com,,12.995,19.583333333333332,
I4002,,,CVn,,12.995,36.766666666666666,
I4003,,,CVn,,12.995,38.81666666666667,
I4004,,,CVn,,12.995,38.81666666666667,
I 841,,,Com,,12.996666666666666,21.816666666666666,
I3994,,,Com,,12.996666666666666,22.716666666666665,
I3998,,Gx,Com,14.7,12.996666666666666,27.966666666666665,
I4006,,,CVn,,12.996666666666666,37.016666666666666,
4883,,Gx,Com,14.3,12.998333333333333,28.033333333333335,
4901,,Gx,CVn,15.0,12.998333333333333,47.2,
I4009,,,CVn,,12.998333333333333,36.666666666666664,
I4010,,,CVn,,12.998333333333333,37.88333333333333,
4881,,Gx,Com,13.5,13.0,28.25,1.0
4882,,,Com,,13.0,27.983333333333334,
4884,,-,Com,,13.0,27.983333333333334,
4886,,Gx,Com,13.9,13.0,27.983333333333334,0.8
4892,,Gx,Com,15.0,13.0,26.9,1.6
I4005,,,Com,,13.0,22.633333333333333,
I4013,,,CVn,,13.0,37.2,
I4015,,,CVn,,13.0,37.2,
I4016,,,CVn,,13.0,37.2,
I4018,,,CVn,,13.0,40.483333333333334,
I4020,,,CVn,,13.0,38.6,
4852,,OC,Cen,9.0,13.001666666666667,-59.6,11.0
4889,,Gx,Com,11.4,13.001666666666667,27.966666666666665,3.0
4893,,Gx,CVn,15.0,13.001666666666667,37.18333333333333,
I4007,,,Com,,13.001666666666667,19.966666666666665,
I4008,,,Com,,13.001666666666667,22.35,
I4011,,Gx,Com,15.0,13.001666666666667,28.0,
I4012,,Gx,Com,14.8,13.001666666666667,28.083333333333332,
I4022,,,CVn,,13.001666666666667,38.483333333333334,
I4024,,,CVn,,13.001666666666667,40.516666666666666,
4880,,Gx,Vir,12.0,13.003333333333334,12.483333333333333,3.3
I4014,,,Com,,13.003333333333334,22.5,
I4021,,Gx,Com,14.9,13.003333333333334,28.033333333333335,0.3
I4027,,,CVn,,13.003333333333334,37.13333333333333,
I4029,,,CVn,,13.003333333333334,38.766666666666666,
4878,,Gx,Vir,14.0,13.005,-6.083333333333333,
4894,,Gx,Com,16.0,13.005,27.966666666666665,
4895,,Gx,Com,12.8,13.005,28.2,2.3
4898,,Gx,Com,15.0,13.005,27.95,
I4017,,,Com,,13.005,22.55,
I4019,,,Com,,13.005,23.716666666666665,
I4028,,Gx,CVn,15.0,13.005,36.25,1.2
I4031,,,CVn,,13.005,39.15,
I4034,,,CVn,,13.005,37.05,
I4035,,,CVn,,13.005,40.3,
I4037,,,CVn,,13.005,39.0,
4877,,Gx,Vir,13.0,13.006666666666666,-15.283333333333333,2.7
I4023,,,Com,,13.006666666666666,19.1,
I4026,,Gx,Com,14.7,13.006666666666666,28.05,
I4032,,Gx,Com,15.0,13.006666666666666,28.866666666666667,
I4036,,,CVn,,13.006666666666666,36.916666666666664,
I4038,,,CVn,,13.006666666666666,37.03333333333333,
4879,,Gx,Vir,15.0,13.008333333333333,-6.05,
4885,,Gx,Vir,15.0,13.008333333333333,-6.833333333333333,
4896,,Gx,Com,13.7,13.008333333333333,28.35,1.3
I3999,,Gx,Vir,,13.008333333333333,-14.3,
I4025,,,Com,,13.008333333333333,19.1,
I4030,,Gx,Com,,13.008333333333333,27.95,
I4033,,Gx,Com,,13.008333333333333,27.966666666666665,
4887,,Gx,Vir,14.0,13.01,-14.666666666666666,1.6
4890,,Gx,Vir,14.0,13.01,-4.566666666666666,
4900,,Gx,Vir,11.5,13.01,2.5,2.3
I 842,,Gx,Com,15.0,13.01,29.016666666666666,
I4040,,Gx,Com,,13.01,28.05,1.1
I4048,,,CVn,,13.01,39.833333333333336,
4906,,Gx,Com,14.2,13.011666666666667,27.916666666666668,
4914,,Gx,CVn,12.0,13.011666666666667,37.31666666666667,3.6
4916,,Gx,CVn,,13.011666666666667,37.36666666666667,
I4039,,,Com,,13.011666666666667,21.683333333333334,
I4041,,Gx,Com,,13.011666666666667,28.0,0.7
I4042,,Gx,Com,14.3,13.011666666666667,27.966666666666665,
I4043,,Gx,CVn,16.0,13.011666666666667,37.1,1.0
I4046,,,CVn,,13.011666666666667,36.68333333333333,
I4049,,Gx,CVn,15.0,13.011666666666667,36.35,1.2
I4050,,,CVn,,13.011666666666667,36.666666666666664,
I4052,,,CVn,,13.011666666666667,39.666666666666664,
I4056,,Gx,CVn,16.0,13.011666666666667,39.75,1.1
4891,,*,Vir,,13.013333333333334,-13.433333333333334,
4907,,Gx,Com,13.4,13.013333333333334,28.15,1.4
4912,,-,CVn,,13.013333333333334,37.38333333333333,
4913,,-,CVn,,13.013333333333334,37.35,
I4044,,Gx,Com,,13.013333333333334,27.916666666666668,
I4045,,Gx,Com,13.9,13.013333333333334,28.083333333333332,0.7
I4060,,Gx,CVn,15.0,13.013333333333334,40.583333333333336,0.7
4897,,Gx,Vir,13.0,13.015,-13.45,2.8
4899,,Gx,Vir,12.0,13.015,-13.95,2.7
4908,,Gx,Com,15.0,13.015,28.033333333333335,1.1
4911,,Gx,Com,12.8,13.015,27.783333333333335,1.3
4917,,Gx,CVn,15.0,13.015,47.233333333333334,
I4051,,Gx,Com,13.4,13.015,28.0,1.3
4902,,Gx,Vir,11.2,13.016666666666667,-14.516666666666667,3.0
4904,,Gx,Vir,12.1,13.016666666666667,-0.03333333333333333,2.3
I4047,,Gx,Com,16.0,13.016666666666667,19.683333333333334,
I4053,,,Com,,13.016666666666667,22.933333333333334,
I4054,,,Com,,13.016666666666667,22.9,
